features__type,features__properties__SOURCE_GID,features__properties__SOURCE_NAME,features__properties__MOVEMENT_ID,features__properties__DISPLAY_NAME,features__geometry__type,features__geometry__coordinates__001,features__geometry__coordinates__002,path
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.849105,18.9559624,1924
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.8494352,18.9573016,1925
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.8479547,18.957772,1926
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.8478642,18.9574092,1927
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.847829,18.9572639,1928
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.8477851,18.9570831,1929
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.8477339,18.956874,1930
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.8476914,18.9566994,1931
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.8476576,18.9565674,1932
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.847626,18.9564317,1933
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.8475956,18.9563135,1934
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.8475614,18.9561692,1935
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.8473874,18.9554809,1936
Feature,2,B,2,"0 Kalyan Street, Dana Bandar, Mandvi, Mumbai",MultiPolygon,72.8472471,18.9549169,1937
